ori | connection: 1 | time: 2.4376790523529053 | roll: -3.066007555752444 | pitch: -1.5707963267948966 | yaw: -3.0234955831494355 
acc | connection: 1 | time: 2.6811583042144775 | x_acc: 52 | y_acc: 3132 | z_acc: -1412 
gyr | connection: 1 | time: 2.6811583042144775 | x_gyr: 1658 | y_gyr: 1604 | z_gyr: 329 
ori | connection: 1 | time: 2.6858181953430176 | roll: 3.099386857411093 | pitch: -1.5707963267948966 | yaw: 3.047195984926872 
acc | connection: 1 | time: 2.6858181953430176 | x_acc: 787 | y_acc: 2726 | z_acc: -300 
gyr | connection: 1 | time: 2.6858181953430176 | x_gyr: 2333 | y_gyr: 810 | z_gyr: 170 
ori | connection: 1 | time: 2.6901450157165527 | roll: 3.099725919360318 | pitch: -1.5707963267948966 | yaw: 3.061195647867092 
acc | connection: 1 | time: 2.6901450157165527 | x_acc: -163 | y_acc: 2483 | z_acc: 764 
gyr | connection: 1 | time: 2.6901450157165527 | x_gyr: 1665 | y_gyr: -241 | z_gyr: -60 
ori | connection: 1 | time: 2.696122646331787 | roll: 3.1192318617857815 | pitch: -1.5707963267948966 | yaw: 3.096008669891439 
acc | connection: 1 | time: 2.696122646331787 | x_acc: -1235 | y_acc: 2914 | z_acc: -670 
gyr | connection: 1 | time: 2.696122646331787 | x_gyr: 1085 | y_gyr: -340 | z_gyr: -353 
ori | connection: 1 | time: 2.7004172801971436 | roll: 3.1241802632577067 | pitch: -1.5707963267948966 | yaw: 3.1100364533326745 
acc | connection: 1 | time: 2.7004172801971436 | x_acc: -664 | y_acc: 1716 | z_acc: -22 
gyr | connection: 1 | time: 2.7004172801971436 | x_gyr: 1254 | y_gyr: -597 | z_gyr: 91 
ori | connection: 1 | time: 2.7060787677764893 | roll: 3.1226383746280035 | pitch: -1.5707963267948966 | yaw: 3.1125523242006192 
acc | connection: 1 | time: 2.7060787677764893 | x_acc: -81 | y_acc: 1854 | z_acc: -192 
gyr | connection: 1 | time: 2.7060787677764893 | x_gyr: 777 | y_gyr: 654 | z_gyr: 173 
ori | connection: 1 | time: 2.711714506149292 | roll: 3.110099074576927 | pitch: -1.5707963267948966 | yaw: 3.1046408424538625 
acc | connection: 1 | time: 2.711714506149292 | x_acc: 693 | y_acc: 1913 | z_acc: -398 
gyr | connection: 1 | time: 2.711714506149292 | x_gyr: 698 | y_gyr: 594 | z_gyr: 270 
ori | connection: 1 | time: 2.7161636352539062 | roll: 3.0985207162416706 | pitch: -1.5707963267948966 | yaw: 3.0968203881814302 
acc | connection: 1 | time: 2.7161636352539062 | x_acc: 639 | y_acc: 1867 | z_acc: -193 
gyr | connection: 1 | time: 2.7161636352539062 | x_gyr: 493 | y_gyr: 196 | z_gyr: 238 
ori | connection: 1 | time: 2.7204582691192627 | roll: 3.0962414921225565 | pitch: -1.5707963267948966 | yaw: 3.09751076608028 
acc | connection: 1 | time: 2.7204582691192627 | x_acc: 48 | y_acc: 1906 | z_acc: -178 
gyr | connection: 1 | time: 2.7204582691192627 | x_gyr: 365 | y_gyr: -455 | z_gyr: 120 
ori | connection: 1 | time: 2.7248451709747314 | roll: 3.094054236119657 | pitch: -1.5707963267948966 | yaw: 3.0974480578374814 
acc | connection: 1 | time: 2.7249295711517334 | x_acc: -61 | y_acc: 2068 | z_acc: -223 
gyr | connection: 1 | time: 2.7249295711517334 | x_gyr: 232 | y_gyr: -109 | z_gyr: 194 
ori | connection: 1 | time: 2.7292118072509766 | roll: 3.0894266521350366 | pitch: -1.5707963267948966 | yaw: 3.0937485293833924 
acc | connection: 1 | time: 2.7292118072509766 | x_acc: 111 | y_acc: 2051 | z_acc: -43 
gyr | connection: 1 | time: 2.7292118072509766 | x_gyr: 116 | y_gyr: -49 | z_gyr: 225 
ori | connection: 1 | time: 2.733686685562134 | roll: 3.0844395125586255 | pitch: -1.5707963267948966 | yaw: 3.089095751491406 
acc | connection: 1 | time: 2.733686685562134 | x_acc: 188 | y_acc: 1991 | z_acc: 48 
gyr | connection: 1 | time: 2.733686685562134 | x_gyr: 65 | y_gyr: 40 | z_gyr: 204 
ori | connection: 1 | time: 2.737971544265747 | roll: 3.078426396287503 | pitch: -1.5707963267948966 | yaw: 3.083429588462099 
acc | connection: 1 | time: 2.737971544265747 | x_acc: 294 | y_acc: 1982 | z_acc: -14 
gyr | connection: 1 | time: 2.737971544265747 | x_gyr: 27 | y_gyr: -143 | z_gyr: 206 
ori | connection: 1 | time: 2.743011951446533 | roll: 3.0753616773519736 | pitch: -1.5707963267948966 | yaw: 3.0801965469395975 
acc | connection: 1 | time: 2.744011878967285 | x_acc: 105 | y_acc: 1968 | z_acc: -16 
gyr | connection: 1 | time: 2.744011878967285 | x_gyr: -22 | y_gyr: -294 | z_gyr: 173 
ori | connection: 1 | time: 2.7525222301483154 | roll: 3.0733385943544222 | pitch: -1.5707963267948966 | yaw: 3.077470347729793 
acc | connection: 1 | time: 2.7525222301483154 | x_acc: -31 | y_acc: 1981 | z_acc: 50 
gyr | connection: 1 | time: 2.7525222301483154 | x_gyr: -65 | y_gyr: -221 | z_gyr: 217 
ori | connection: 1 | time: 2.7698497772216797 | roll: 3.067957416378394 | pitch: -1.5707963267948966 | yaw: 3.0711882728087088 
acc | connection: 1 | time: 2.7698497772216797 | x_acc: 173 | y_acc: 1992 | z_acc: 116 
gyr | connection: 1 | time: 2.7698497772216797 | x_gyr: -75 | y_gyr: -270 | z_gyr: 263 
ori | connection: 1 | time: 2.779433250427246 | roll: 3.062735428869055 | pitch: -1.5707963267948966 | yaw: 3.0650273058040938 
acc | connection: 1 | time: 2.779433250427246 | x_acc: 229 | y_acc: 2024 | z_acc: 108 
gyr | connection: 1 | time: 2.779433250427246 | x_gyr: -93 | y_gyr: -495 | z_gyr: 235 
ori | connection: 1 | time: 2.7900238037109375 | roll: 3.0596798772013925 | pitch: -1.5707963267948966 | yaw: 3.060939439327176 
acc | connection: 1 | time: 2.7900238037109375 | x_acc: 98 | y_acc: 2036 | z_acc: 108 
gyr | connection: 1 | time: 2.7900238037109375 | x_gyr: -95 | y_gyr: -344 | z_gyr: 216 
ori | connection: 1 | time: 2.812556266784668 | roll: 3.0549779126819177 | pitch: -1.5707963267948966 | yaw: 3.0552432992759044 
acc | connection: 1 | time: 2.812556266784668 | x_acc: 184 | y_acc: 2000 | z_acc: 100 
gyr | connection: 1 | time: 2.812556266784668 | x_gyr: -88 | y_gyr: 2 | z_gyr: 251 
ori | connection: 1 | time: 2.842618703842163 | roll: 3.048686628608879 | pitch: -1.5707963267948966 | yaw: 3.048164725511386 
acc | connection: 1 | time: 2.8436617851257324 | x_acc: 323 | y_acc: 1988 | z_acc: 29 
gyr | connection: 1 | time: 2.8440616130828857 | x_gyr: -100 | y_gyr: 75 | z_gyr: 254 
ori | connection: 1 | time: 2.854513645172119 | roll: 3.042658536558745 | pitch: -1.5707963267948966 | yaw: 3.040981511407541 
acc | connection: 1 | time: 2.854513645172119 | x_acc: 373 | y_acc: 1982 | z_acc: 64 
gyr | connection: 1 | time: 2.854513645172119 | x_gyr: -133 | y_gyr: -68 | z_gyr: 223 
ori | connection: 1 | time: 2.880500555038452 | roll: 3.0384242417074967 | pitch: -1.5707963267948966 | yaw: 3.035191231975472 
acc | connection: 1 | time: 2.880500555038452 | x_acc: 319 | y_acc: 2021 | z_acc: 60 
gyr | connection: 1 | time: 2.880500555038452 | x_gyr: -175 | y_gyr: -66 | z_gyr: 185 
ori | connection: 1 | time: 2.9027390480041504 | roll: 3.0339909068095023 | pitch: -1.5707963267948966 | yaw: 3.0287799745441992 
acc | connection: 1 | time: 2.9027390480041504 | x_acc: 401 | y_acc: 1997 | z_acc: 159 
gyr | connection: 1 | time: 2.9027390480041504 | x_gyr: -167 | y_gyr: -4 | z_gyr: 161 
ori | connection: 1 | time: 2.9338061809539795 | roll: 3.0297784290179997 | pitch: -1.5707963267948966 | yaw: 3.0224831575029243 
acc | connection: 1 | time: 2.933908462524414 | x_acc: 468 | y_acc: 1983 | z_acc: 222 
gyr | connection: 1 | time: 2.933908462524414 | x_gyr: -143 | y_gyr: -52 | z_gyr: 117 
ori | connection: 1 | time: 2.945863962173462 | roll: 3.027568824214264 | pitch: -1.5707963267948966 | yaw: 3.0183052180183836 
acc | connection: 1 | time: 2.945863962173462 | x_acc: 393 | y_acc: 1983 | z_acc: 273 
gyr | connection: 1 | time: 2.945863962173462 | x_gyr: -98 | y_gyr: -81 | z_gyr: 61 
ori | connection: 1 | time: 2.9506683349609375 | roll: 3.026431724118232 | pitch: -1.5707963267948966 | yaw: 3.0157215694114967 
acc | connection: 1 | time: 2.9506683349609375 | x_acc: 330 | y_acc: 1979 | z_acc: 254 
gyr | connection: 1 | time: 2.9506683349609375 | x_gyr: -43 | y_gyr: -43 | z_gyr: 39 
ori | connection: 1 | time: 2.9786248207092285 | roll: 3.0271161877401593 | pitch: -1.5707963267948966 | yaw: 3.015466501787862 
acc | connection: 1 | time: 2.979210138320923 | x_acc: 203 | y_acc: 1994 | z_acc: 282 
gyr | connection: 1 | time: 2.979210138320923 | x_gyr: 19 | y_gyr: -40 | z_gyr: 16 
ori | connection: 1 | time: 3.025498628616333 | roll: 3.0272738040566676 | pitch: -1.5707963267948966 | yaw: 3.015129627586609 
acc | connection: 1 | time: 3.0265278816223145 | x_acc: 255 | y_acc: 2008 | z_acc: 274 
gyr | connection: 1 | time: 3.027238130569458 | x_gyr: 80 | y_gyr: -7 | z_gyr: 11 
ori | connection: 1 | time: 3.031935453414917 | roll: 3.026932669609712 | pitch: -1.5707963267948966 | yaw: 3.0147740911962226 
acc | connection: 1 | time: 3.031935453414917 | x_acc: 273 | y_acc: 1987 | z_acc: 300 
gyr | connection: 1 | time: 3.031935453414917 | x_gyr: 135 | y_gyr: -85 | z_gyr: 8 
ori | connection: 1 | time: 3.052741289138794 | roll: 3.027567581010131 | pitch: -1.5707963267948966 | yaw: 3.016945457656441 
acc | connection: 1 | time: 3.052741289138794 | x_acc: 286 | y_acc: 2016 | z_acc: 207 
gyr | connection: 1 | time: 3.052741289138794 | x_gyr: 235 | y_gyr: 105 | z_gyr: -7 
ori | connection: 1 | time: 3.082637310028076 | roll: 3.0268148267465618 | pitch: -1.5707963267948966 | yaw: 3.0179432583204533 
acc | connection: 1 | time: 3.083667755126953 | x_acc: 323 | y_acc: 2019 | z_acc: 109 
gyr | connection: 1 | time: 3.084097385406494 | x_gyr: 257 | y_gyr: 11 | z_gyr: -15 
ori | connection: 1 | time: 3.114534378051758 | roll: 3.0265735346796743 | pitch: -1.5707963267948966 | yaw: 3.0197150004682043 
acc | connection: 1 | time: 3.115569829940796 | x_acc: 302 | y_acc: 1987 | z_acc: 38 
gyr | connection: 1 | time: 3.116090774536133 | x_gyr: 242 | y_gyr: -83 | z_gyr: -37 
ori | connection: 1 | time: 3.1439332962036133 | roll: 3.0261299590698387 | pitch: -1.5707963267948966 | yaw: 3.0213285938195353 
acc | connection: 1 | time: 3.1440792083740234 | x_acc: 293 | y_acc: 1979 | z_acc: -74 
gyr | connection: 1 | time: 3.1440792083740234 | x_gyr: 194 | y_gyr: -98 | z_gyr: -25 
ori | connection: 1 | time: 3.1726818084716797 | roll: 3.0259241846661666 | pitch: -1.5707963267948966 | yaw: 3.0229919171922335 
acc | connection: 1 | time: 3.1726818084716797 | x_acc: 273 | y_acc: 1975 | z_acc: -187 
gyr | connection: 1 | time: 3.1726818084716797 | x_gyr: 112 | y_gyr: -143 | z_gyr: -26 
ori | connection: 1 | time: 3.22526216506958 | roll: 3.026907932435177 | pitch: -1.5707963267948966 | yaw: 3.0217958133274827 
acc | connection: 1 | time: 3.2262916564941406 | x_acc: 191 | y_acc: 2001 | z_acc: 63 
gyr | connection: 1 | time: 3.226992130279541 | x_gyr: -203 | y_gyr: -118 | z_gyr: 48 
ori | connection: 1 | time: 3.2779271602630615 | roll: 3.0272523067915804 | pitch: -1.5707963267948966 | yaw: 3.0200472749513962 
acc | connection: 1 | time: 3.2790298461914062 | x_acc: 198 | y_acc: 2003 | z_acc: 119 
gyr | connection: 1 | time: 3.2790298461914062 | x_gyr: -206 | y_gyr: -37 | z_gyr: 54 
ori | connection: 1 | time: 3.307154417037964 | roll: 3.026825345447804 | pitch: -1.5707963267948966 | yaw: 3.017385576288129 
acc | connection: 1 | time: 3.308244228363037 | x_acc: 253 | y_acc: 1998 | z_acc: 173 
gyr | connection: 1 | time: 3.308244228363037 | x_gyr: -195 | y_gyr: -37 | z_gyr: 59 
ori | connection: 1 | time: 3.3307454586029053 | roll: 3.0273788490492657 | pitch: -1.5707963267948966 | yaw: 3.015734829714838 
acc | connection: 1 | time: 3.3307454586029053 | x_acc: 185 | y_acc: 1988 | z_acc: 197 
gyr | connection: 1 | time: 3.33174204826355 | x_gyr: -173 | y_gyr: 14 | z_gyr: 57 
ori | connection: 1 | time: 3.5967748165130615 | roll: 3.0240775440381134 | pitch: -1.5707963267948966 | yaw: 3.0056454215277917 
acc | connection: 1 | time: 3.597832679748535 | x_acc: 288 | y_acc: 1998 | z_acc: 162 
gyr | connection: 1 | time: 3.6000735759735107 | x_gyr: -109 | y_gyr: 55 | z_gyr: 79 
ori | connection: 1 | time: 3.6154181957244873 | roll: 3.021763417288254 | pitch: -1.5707963267948966 | yaw: 3.0022184116342836 
acc | connection: 1 | time: 3.616464376449585 | x_acc: 405 | y_acc: 1988 | z_acc: 104 
gyr | connection: 1 | time: 3.6188931465148926 | x_gyr: -112 | y_gyr: -103 | z_gyr: 58 
ori | connection: 1 | time: 3.6339972019195557 | roll: 3.0216683067789942 | pitch: -1.5707963267948966 | yaw: 3.0009505545700574 
acc | connection: 1 | time: 3.6350667476654053 | x_acc: 251 | y_acc: 1966 | z_acc: 153 
gyr | connection: 1 | time: 3.6373629570007324 | x_gyr: -123 | y_gyr: -172 | z_gyr: 30 
ori | connection: 1 | time: 3.6517674922943115 | roll: 3.021962504966674 | pitch: -1.5707963267948966 | yaw: 2.9997044126175076 
acc | connection: 1 | time: 3.652818202972412 | x_acc: 203 | y_acc: 2006 | z_acc: 176 
gyr | connection: 1 | time: 3.6550233364105225 | x_gyr: -129 | y_gyr: 12 | z_gyr: 56 
ori | connection: 1 | time: 3.671799659729004 | roll: 3.0212791846034883 | pitch: -1.5707963267948966 | yaw: 2.9973099574868147 
acc | connection: 1 | time: 3.6728365421295166 | x_acc: 308 | y_acc: 2029 | z_acc: 188 
gyr | connection: 1 | time: 3.6751410961151123 | x_gyr: -118 | y_gyr: 83 | z_gyr: 54 
ori | connection: 1 | time: 3.689878463745117 | roll: 3.0202773236661 | pitch: -1.5707963267948966 | yaw: 2.9950094703477066 
acc | connection: 1 | time: 3.6909265518188477 | x_acc: 375 | y_acc: 1990 | z_acc: 175 
gyr | connection: 1 | time: 3.692183256149292 | x_gyr: -106 | y_gyr: -60 | z_gyr: 25 
ori | connection: 1 | time: 3.7054483890533447 | roll: 3.020757307806729 | pitch: -1.5707963267948966 | yaw: 2.994197345954225 
acc | connection: 1 | time: 3.7054483890533447 | x_acc: 265 | y_acc: 1969 | z_acc: 249 
gyr | connection: 1 | time: 3.7064905166625977 | x_gyr: -82 | y_gyr: -47 | z_gyr: 0 
ori | connection: 1 | time: 3.710886240005493 | roll: 3.021241463662684 | pitch: -1.5707963267948966 | yaw: 2.9933002529423507 
acc | connection: 1 | time: 3.710886240005493 | x_acc: 302 | y_acc: 2011 | z_acc: 269 
gyr | connection: 1 | time: 3.7119293212890625 | x_gyr: -43 | y_gyr: 117 | z_gyr: -1 
ori | connection: 1 | time: 3.7162415981292725 | roll: 3.021029071706646 | pitch: -1.5707963267948966 | yaw: 2.992345033551779 
acc | connection: 1 | time: 3.7162415981292725 | x_acc: 384 | y_acc: 2016 | z_acc: 212 
gyr | connection: 1 | time: 3.717275619506836 | x_gyr: -4 | y_gyr: 97 | z_gyr: -21 
ori | connection: 1 | time: 3.7214951515197754 | roll: 3.0209571281641545 | pitch: -1.5707963267948966 | yaw: 2.9921881625549056 
acc | connection: 1 | time: 3.7214951515197754 | x_acc: 399 | y_acc: 1993 | z_acc: 202 
gyr | connection: 1 | time: 3.7214951515197754 | x_gyr: 21 | y_gyr: -81 | z_gyr: -59 
ori | connection: 1 | time: 3.726160764694214 | roll: 3.023100520395864 | pitch: -1.5707963267948966 | yaw: 2.9944042188604016 
acc | connection: 1 | time: 3.726160764694214 | x_acc: 233 | y_acc: 1973 | z_acc: 271 
gyr | connection: 1 | time: 3.726160764694214 | x_gyr: 41 | y_gyr: -136 | z_gyr: -84 
ori | connection: 1 | time: 3.7312686443328857 | roll: 3.0249897961086134 | pitch: -1.5707963267948966 | yaw: 2.9964923964848844 
acc | connection: 1 | time: 3.7312686443328857 | x_acc: 230 | y_acc: 2007 | z_acc: 229 
gyr | connection: 1 | time: 3.7312686443328857 | x_gyr: 71 | y_gyr: 30 | z_gyr: -69 
ori | connection: 1 | time: 3.7364296913146973 | roll: 3.0256657275947902 | pitch: -1.5707963267948966 | yaw: 2.9976993687459124 
acc | connection: 1 | time: 3.7364296913146973 | x_acc: 342 | y_acc: 2013 | z_acc: 183 
gyr | connection: 1 | time: 3.737489938735962 | x_gyr: 85 | y_gyr: -4 | z_gyr: -68 
ori | connection: 1 | time: 3.7416090965270996 | roll: 3.0270329643359846 | pitch: -1.5707963267948966 | yaw: 2.9999920212483615 
acc | connection: 1 | time: 3.7416090965270996 | x_acc: 282 | y_acc: 1956 | z_acc: 129 
gyr | connection: 1 | time: 3.7416090965270996 | x_gyr: 75 | y_gyr: -112 | z_gyr: -93 
ori | connection: 1 | time: 3.746687173843384 | roll: 3.0287230385119863 | pitch: -1.5707963267948966 | yaw: 3.0025001606145003 
acc | connection: 1 | time: 3.746687173843384 | x_acc: 238 | y_acc: 2000 | z_acc: 73 
gyr | connection: 1 | time: 3.747727632522583 | x_gyr: 53 | y_gyr: -14 | z_gyr: -76 
ori | connection: 1 | time: 3.7517731189727783 | roll: 3.030981948021478 | pitch: -1.5707963267948966 | yaw: 3.005087473503316 
acc | connection: 1 | time: 3.7517731189727783 | x_acc: 170 | y_acc: 1981 | z_acc: 99 
gyr | connection: 1 | time: 3.7517731189727783 | x_gyr: 13 | y_gyr: 47 | z_gyr: -62 
ori | connection: 1 | time: 3.756619453430176 | roll: 3.033963510578375 | pitch: -1.5707963267948966 | yaw: 3.007745605517937 
acc | connection: 1 | time: 3.756619453430176 | x_acc: 95 | y_acc: 1992 | z_acc: 124 
gyr | connection: 1 | time: 3.7576687335968018 | x_gyr: -36 | y_gyr: 126 | z_gyr: -39 
ori | connection: 1 | time: 3.7639870643615723 | roll: 3.037058141137467 | pitch: -1.5707963267948966 | yaw: 3.009734287023663 
acc | connection: 1 | time: 3.7639870643615723 | x_acc: 107 | y_acc: 1917 | z_acc: 120 
